District,Date,Normal Rainfall,Actual Rainfall,Storage,Min Level,Max Level,River Level,Total Population,Cluster,Cluster_Label
davanagere,2018-10-01,0.9530988274706866,0.30752052545155995,0.0,0.0,0.0,6.0,1945497.0,1,water_abundant
davanagere,2018-11-01,0.3525963149078727,0.09622331691297209,0.0,0.0,0.0,1069.0,1945497.0,1,water_abundant
davanagere,2018-12-01,0.06448911222780569,0.003809523809523809,0.0,0.0,0.0,1068.0,1945497.0,1,water_abundant
davanagere,2019-01-01,0.01340033500837521,0.0,0.0,0.0,0.0,5.0,1945497.0,1,water_abundant
davanagere,2019-02-01,0.0,0.013300492610837437,0.0,0.0,0.0,1067.0,1945497.0,1,water_abundant
davanagere,2019-03-01,0.0,0.006108374384236453,0.0,0.0,0.0,5.0,1945497.0,1,water_abundant
davanagere,2019-04-01,0.0,0.11333333333333333,0.0,0.0,0.0,1067.0,1945497.0,1,water_abundant
davanagere,2019-05-01,0.0,0.17523809523809522,0.0,0.0,0.0,1066.0,1945497.0,1,water_abundant
davanagere,2019-06-01,0.5628140703517588,0.18821018062397374,0.0,0.0,0.0,1066.0,1945497.0,1,water_abundant
davanagere,2019-07-01,0.8601340033500837,0.3341543513957307,0.0,0.0,0.0,7.0,1945497.0,1,water_abundant
davanagere,2019-08-01,0.7068676716917923,0.5726436781609195,0.0,0.0,0.0,1071.0,1945497.0,1,water_abundant
davanagere,2019-09-01,1.0,0.4039408866995074,0.0,0.0,0.0,935.0,1945497.0,1,water_abundant
davanagere,2019-10-01,0.9530988274706866,1.0,0.0,0.0,0.0,800.0,1945497.0,1,water_abundant
davanagere,2019-11-01,0.3525963149078727,0.11848932676518882,0.0,0.0,0.0,665.0,1945497.0,1,water_abundant
davanagere,2019-12-01,0.06448911222780569,0.05448275862068965,0.0,0.0,0.0,530.0,1945497.0,1,water_abundant
davanagere,2020-01-01,0.0,0.0003940886699507389,0.0,0.0,0.0,530.0,1945497.0,1,water_abundant
dharwad,2015-01-01,0.01539491298527443,0.0002357696194004716,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-02-01,0.023427041499330656,0.0,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-03-01,0.05220883534136546,0.1630852138767262,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-04-01,0.30990629183400265,0.09582350959919166,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-05-01,0.5870147255689424,0.2521387672617043,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-06-01,0.718206157965194,0.4148198046480297,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-07-01,1.0,0.14900639946109803,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-08-01,0.6740294511378849,0.21273155944762548,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-09-01,0.8072289156626505,0.2938363085213877,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-10-01,0.751004016064257,0.3010778039744022,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-11-01,0.27041499330655955,0.037285281239474576,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2015-12-01,0.04551539491298527,0.003031323678006063,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2016-01-01,0.01539491298527443,0.0016840687100033683,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2016-02-01,0.023427041499330656,0.00016840687100033684,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2016-03-01,0.05220883534136546,0.011552711350623107,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2016-04-01,0.30990629183400265,0.08187942068036376,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2016-05-01,0.5870147255689424,0.21131694173122267,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
dharwad,2016-06-01,0.718206157965194,0.3701583024587404,0.0,0.0,0.0,2.0,1847023.0,1,water_abundant
